temp_C,time_min,h2so4_M,h2o2_M,pulp_density_gL,Li_pct,Ni_pct,Co_pct,Mn_pct
74.0,180.5,2.0,0.666667,333.0,27.587,23.458,23.449,15.289
74.0,180.5,2.0,1.0,20.0,91.54,67.712,71.551,71.571
74.0,180.5,2.0,1.0,124.333,79.001,83.272,83.533,78.717
74.0,180.5,2.0,1.0,228.667,42.882,36.697,36.968,19.534
74.0,180.5,2.0,1.0,333.0,27.586,23.457,23.449,15.289
74.0,270.25,0.3,0.0,20.0,94.823,81.876,85.928,100.0
74.0,270.25,0.3,0.0,124.333,78.337,83.343,80.263,76.657
74.0,270.25,0.3,0.0,228.667,27.123,28.4,26.068,13.921
74.0,270.25,0.3,0.0,333.0,7.009,5.429,5.533,0.759
74.0,270.25,0.3,0.333333,20.0,94.823,81.877,85.929,100.0
74.0,270.25,0.3,0.333333,124.333,78.337,83.343,80.263,76.658
74.0,270.25,0.3,0.333333,228.667,27.123,28.4,26.068,13.921
74.0,270.25,0.3,0.333333,333.0,7.009,5.429,5.533,0.759
74.0,270.25,0.3,0.666667,20.0,94.823,81.877,85.929,100.0
74.0,270.25,0.3,0.666667,124.333,78.336,83.343,80.263,76.658
74.0,270.25,0.3,0.666667,228.667,27.122,28.4,26.068,13.921
74.0,270.25,0.3,0.666667,333.0,7.009,5.429,5.533,0.759
74.0,270.25,0.3,1.0,20.0,94.821,81.876,85.927,100.0
74.0,270.25,0.3,1.0,124.333,78.335,83.341,80.261,76.657
74.0,270.25,0.3,1.0,228.667,27.121,28.399,26.067,13.921
74.0,270.25,0.3,1.0,333.0,7.009,5.429,5.533,0.759
74.0,270.25,0.725,0.0,20.0,94.825,81.882,85.933,100.0
74.0,270.25,0.725,0.0,124.333,78.34,83.348,80.267,76.661
74.0,270.25,0.725,0.0,228.667,27.124,28.402,26.069,13.922
74.0,270.25,0.725,0.0,333.0,7.01,5.43,5.533,0.759
74.0,270.25,0.725,0.333333,20.0,94.826,81.883,85.933,100.0
74.0,270.25,0.725,0.333333,124.333,78.34,83.348,80.267,76.661
74.0,270.25,0.725,0.333333,228.667,27.124,28.402,26.069,13.922
74.0,270.25,0.725,0.333333,333.0,7.01,5.43,5.533,0.759
74.0,270.25,0.725,0.666667,20.0,94.826,81.883,85.933,100.0
74.0,270.25,0.725,0.666667,124.333,78.34,83.348,80.267,76.661
74.0,270.25,0.725,0.666667,228.667,27.124,28.401,26.069,13.922
74.0,270.25,0.725,0.666667,333.0,7.009,5.429,5.533,0.759
74.0,270.25,0.725,1.0,20.0,94.824,81.882,85.932,100.0
74.0,270.25,0.725,1.0,124.333,78.338,83.347,80.265,76.66
74.0,270.25,0.725,1.0,228.667,27.123,28.401,26.069,13.922
74.0,270.25,0.725,1.0,333.0,7.009,5.429,5.533,0.759
74.0,270.25,1.15,0.0,20.0,94.826,81.887,85.936,100.0
74.0,270.25,1.15,0.0,124.333,78.342,83.352,80.27,76.662
74.0,270.25,1.15,0.0,228.667,27.125,28.403,26.07,13.923
74.0,270.25,1.15,0.0,333.0,7.01,5.43,5.534,0.759
74.0,270.25,1.15,0.333333,20.0,94.827,81.888,85.937,100.0
74.0,270.25,1.15,0.333333,124.333,78.342,83.352,80.27,76.663
74.0,270.25,1.15,0.333333,228.667,27.125,28.403,26.07,13.923
74.0,270.25,1.15,0.333333,333.0,7.01,5.43,5.534,0.759
74.0,270.25,1.15,0.666667,20.0,94.827,81.888,85.936,100.0
74.0,270.25,1.15,0.666667,124.333,78.341,83.352,80.27,76.663
74.0,270.25,1.15,0.666667,228.667,27.125,28.403,26.07,13.923
74.0,270.25,1.15,0.666667,333.0,7.01,5.43,5.533,0.759
74.0,270.25,1.15,1.0,20.0,94.825,81.887,85.935,100.0
74.0,270.25,1.15,1.0,124.333,78.34,83.35,80.268,76.661
74.0,270.25,1.15,1.0,228.667,27.124,28.402,26.069,13.923
74.0,270.25,1.15,1.0,333.0,7.009,5.429,5.533,0.759
74.0,270.25,1.575,0.0,20.0,94.826,81.89,85.937,100.0
74.0,270.25,1.575,0.0,124.333,78.342,83.354,80.271,76.662
74.0,270.25,1.575,0.0,228.667,27.125,28.403,26.071,13.924
74.0,270.25,1.575,0.0,333.0,7.01,5.43,5.534,0.759
74.0,270.25,1.575,0.333333,20.0,94.826,81.891,85.938,100.0
74.0,270.25,1.575,0.333333,124.333,78.342,83.354,80.271,76.663
74.0,270.25,1.575,0.333333,228.667,27.125,28.403,26.071,13.924
74.0,270.25,1.575,0.333333,333.0,7.01,5.43,5.534,0.759
74.0,270.25,1.575,0.666667,20.0,94.826,81.891,85.938,100.0
74.0,270.25,1.575,0.666667,124.333,78.342,83.354,80.271,76.663
74.0,270.25,1.575,0.666667,228.667,27.125,28.403,26.071,13.923
74.0,270.25,1.575,0.666667,333.0,7.01,5.43,5.534,0.759
74.0,270.25,1.575,1.0,20.0,94.824,81.89,85.937,100.0
74.0,270.25,1.575,1.0,124.333,78.34,83.352,80.269,76.661
74.0,270.25,1.575,1.0,228.667,27.124,28.402,26.07,13.923
74.0,270.25,1.575,1.0,333.0,7.009,5.429,5.533,0.759
74.0,270.25,2.0,0.0,20.0,94.823,81.892,85.937,100.0
74.0,270.25,2.0,0.0,124.333,78.341,83.354,80.271,76.66
74.0,270.25,2.0,0.0,228.667,27.125,28.403,26.071,13.924
74.0,270.25,2.0,0.0,333.0,7.01,5.43,5.534,0.759
74.0,270.25,2.0,0.333333,20.0,94.824,81.893,85.938,100.0
74.0,270.25,2.0,0.333333,124.333,78.341,83.355,80.271,76.661
74.0,270.25,2.0,0.333333,228.667,27.125,28.403,26.071,13.924
74.0,270.25,2.0,0.333333,333.0,7.01,5.43,5.534,0.759
74.0,270.25,2.0,0.666667,20.0,94.823,81.893,85.938,100.0
74.0,270.25,2.0,0.666667,124.333,78.341,83.354,80.271,76.661
74.0,270.25,2.0,0.666667,228.667,27.125,28.403,26.071,13.924
74.0,270.25,2.0,0.666667,333.0,7.01,5.43,5.533,0.759
74.0,270.25,2.0,1.0,20.0,94.822,81.892,85.936,100.0
74.0,270.25,2.0,1.0,124.333,78.339,83.353,80.269,76.659
74.0,270.25,2.0,1.0,228.667,27.124,28.402,26.07,13.923
74.0,270.25,2.0,1.0,333.0,7.009,5.429,5.533,0.759
74.0,360.0,0.3,0.0,20.0,70.777,67.167,67.974,70.973
74.0,360.0,0.3,0.0,124.333,68.342,70.564,66.822,64.912
74.0,360.0,0.3,0.0,228.667,25.372,26.877,24.402,18.591
74.0,360.0,0.3,0.0,333.0,3.624,3.52,3.238,1.359
74.0,360.0,0.3,0.333333,20.0,70.777,67.167,67.975,70.973
74.0,360.0,0.3,0.333333,124.333,68.342,70.564,66.822,64.913
74.0,360.0,0.3,0.333333,228.667,25.372,26.877,24.402,18.591
74.0,360.0,0.3,0.333333,333.0,3.624,3.52,3.238,1.358
74.0,360.0,0.3,0.666667,20.0,70.776,67.167,67.974,70.973
74.0,360.0,0.3,0.666667,124.333,68.341,70.563,66.821,64.912
74.0,360.0,0.3,0.666667,228.667,25.371,26.877,24.401,18.591
74.0,360.0,0.3,0.666667,333.0,3.624,3.52,3.238,1.358
74.0,360.0,0.3,1.0,20.0,70.775,67.166,67.973,70.972
74.0,360.0,0.3,1.0,124.333,68.339,70.562,66.819,64.91
74.0,360.0,0.3,1.0,228.667,25.371,26.876,24.401,18.59
74.0,360.0,0.3,1.0,333.0,3.624,3.52,3.238,1.358
74.0,360.0,0.725,0.0,20.0,70.778,67.17,67.977,70.974
74.0,360.0,0.725,0.0,124.333,68.343,70.567,66.824,64.914
74.0,360.0,0.725,0.0,228.667,25.372,26.878,24.402,18.592
74.0,360.0,0.725,0.0,333.0,3.624,3.52,3.238,1.359
74.0,360.0,0.725,0.333333,20.0,70.778,67.171,67.977,70.974
74.0,360.0,0.725,0.333333,124.333,68.343,70.567,66.824,64.914
74.0,360.0,0.725,0.333333,228.667,25.372,26.878,24.402,18.592
74.0,360.0,0.725,0.333333,333.0,3.624,3.52,3.238,1.359
74.0,360.0,0.725,0.666667,20.0,70.778,67.17,67.976,70.974
74.0,360.0,0.725,0.666667,124.333,68.343,70.566,66.823,64.913
74.0,360.0,0.725,0.666667,228.667,25.372,26.878,24.402,18.591
74.0,360.0,0.725,0.666667,333.0,3.624,3.52,3.238,1.359
74.0,360.0,0.725,1.0,20.0,70.776,67.169,67.975,70.973
74.0,360.0,0.725,1.0,124.333,68.341,70.564,66.821,64.912
74.0,360.0,0.725,1.0,228.667,25.371,26.877,24.401,18.591
74.0,360.0,0.725,1.0,333.0,3.624,3.52,3.238,1.358
74.0,360.0,1.15,0.0,20.0,70.778,67.172,67.978,70.973
74.0,360.0,1.15,0.0,124.333,68.344,70.568,66.825,64.914
74.0,360.0,1.15,0.0,228.667,25.373,26.878,24.403,18.592
74.0,360.0,1.15,0.0,333.0,3.624,3.52,3.238,1.359
74.0,360.0,1.15,0.333333,20.0,70.779,67.173,67.978,70.974
74.0,360.0,1.15,0.333333,124.333,68.344,70.568,66.825,64.914
74.0,360.0,1.15,0.333333,228.667,25.373,26.878,24.403,18.592
74.0,360.0,1.15,0.333333,333.0,3.624,3.52,3.238,1.359
74.0,360.0,1.15,0.666667,20.0,70.778,67.172,67.978,70.974
74.0,360.0,1.15,0.666667,124.333,68.343,70.567,66.824,64.913
74.0,360.0,1.15,0.666667,228.667,25.372,26.878,24.402,18.592
74.0,360.0,1.15,0.666667,333.0,3.624,3.52,3.238,1.359
74.0,360.0,1.15,1.0,20.0,70.777,67.171,67.976,70.972
74.0,360.0,1.15,1.0,124.333,68.341,70.566,66.822,64.912
74.0,360.0,1.15,1.0,228.667,25.372,26.877,24.402,18.591
74.0,360.0,1.15,1.0,333.0,3.624,3.52,3.238,1.358
74.0,360.0,1.575,0.0,20.0,70.777,67.173,67.978,70.971
74.0,360.0,1.575,0.0,124.333,68.343,70.568,66.824,64.913
74.0,360.0,1.575,0.0,228.667,25.372,26.878,24.402,18.592
74.0,360.0,1.575,0.0,333.0,3.624,3.52,3.238,1.359
74.0,360.0,1.575,0.333333,20.0,70.777,67.174,67.978,70.972
74.0,360.0,1.575,0.333333,124.333,68.343,70.568,66.824,64.913
74.0,360.0,1.575,0.333333,228.667,25.372,26.878,24.402,18.592
74.0,360.0,1.575,0.333333,333.0,3.624,3.52,3.238,1.359
74.0,360.0,1.575,0.666667,20.0,70.777,67.173,67.978,70.972
74.0,360.0,1.575,0.666667,124.333,68.342,70.567,66.824,64.912
74.0,360.0,1.575,0.666667,228.667,25.372,26.878,24.402,18.591
74.0,360.0,1.575,0.666667,333.0,3.624,3.52,3.238,1.359
74.0,360.0,1.575,1.0,20.0,70.775,67.172,67.976,70.97
74.0,360.0,1.575,1.0,124.333,68.34,70.566,66.822,64.91
74.0,360.0,1.575,1.0,228.667,25.371,26.877,24.401,18.591
74.0,360.0,1.575,1.0,333.0,3.624,3.52,3.238,1.358
74.0,360.0,2.0,0.0,20.0,70.775,67.173,67.977,70.968
74.0,360.0,2.0,0.0,124.333,68.341,70.567,66.823,64.91
74.0,360.0,2.0,0.0,228.667,25.372,26.878,24.402,18.591
74.0,360.0,2.0,0.0,333.0,3.624,3.52,3.238,1.358
74.0,360.0,2.0,0.333333,20.0,70.775,67.173,67.977,70.968
74.0,360.0,2.0,0.333333,124.333,68.341,70.567,66.823,64.91
74.0,360.0,2.0,0.333333,228.667,25.372,26.878,24.402,18.591
74.0,360.0,2.0,0.333333,333.0,3.624,3.52,3.238,1.358
74.0,360.0,2.0,0.666667,20.0,70.774,67.173,67.977,70.968
74.0,360.0,2.0,0.666667,124.333,68.34,70.566,66.822,64.909
74.0,360.0,2.0,0.666667,228.667,25.371,26.877,24.401,18.591
74.0,360.0,2.0,0.666667,333.0,3.624,3.52,3.238,1.358
74.0,360.0,2.0,1.0,20.0,70.773,67.172,67.975,70.967
74.0,360.0,2.0,1.0,124.333,68.338,70.565,66.821,64.907
74.0,360.0,2.0,1.0,228.667,25.371,26.876,24.401,18.59
74.0,360.0,2.0,1.0,333.0,3.624,3.52,3.238,1.358
75.0,5.0,1.0,0.15,100.0,63.8,55.77,57.75,50.27
75.0,5.0,1.0,1.47,100.0,63.8,55.77,57.75,50.27
75.0,6.667,1.0,1.47,100.0,66.517,62.537,64.467,57.09
75.0,8.333,1.0,1.47,100.0,69.233,69.303,71.183,63.91
75.0,10.0,1.0,0.15,100.0,71.95,76.07,77.9,70.73
75.0,10.0,1.0,1.47,100.0,71.95,76.07,77.9,70.73
75.0,13.333,1.0,1.47,100.0,74.967,80.343,80.9,74.29
75.0,16.667,1.0,1.47,100.0,77.983,84.617,83.9,77.85
75.0,20.0,1.0,0.15,100.0,81.0,88.89,86.9,81.41
75.0,20.0,1.0,1.47,100.0,81.0,88.89,86.9,81.41
75.0,26.667,1.0,1.47,100.0,83.487,90.367,88.58,84.057
75.0,33.333,1.0,1.47,100.0,85.973,91.843,90.26,86.703
75.0,40.0,1.0,0.15,100.0,88.46,93.32,91.94,89.35
75.0,40.0,1.0,1.47,100.0,88.46,93.32,91.94,89.35
75.0,46.667,1.0,1.47,100.0,88.083,93.523,92.043,88.637
75.0,53.333,1.0,1.47,100.0,87.707,93.727,92.147,87.923
75.0,60.0,1.0,0.15,100.0,87.33,93.93,92.25,87.21
75.0,60.0,1.0,1.47,100.0,87.33,93.93,92.25,87.21
75.0,70.0,1.0,1.47,100.0,88.99,95.953,93.777,88.99
75.0,80.0,1.0,1.47,100.0,90.65,97.977,95.303,90.77
75.0,90.0,1.0,0.15,100.0,92.31,100.0,96.83,92.55
75.0,90.0,1.0,1.47,100.0,92.31,100.0,96.83,92.55
75.0,100.0,1.0,1.47,100.0,94.811,99.767,97.887,93.756
75.0,100.0,1.0,1.47,100.0,97.313,99.533,98.943,94.962
75.0,120.0,0.5,0.15,100.0,55.25,66.0,60.0,50.75
75.0,120.0,0.5,1.47,100.0,55.25,66.0,60.0,50.75
75.0,120.0,0.666667,1.47,100.0,70.105,77.1,73.333,65.889
75.0,120.0,0.833333,1.47,100.0,84.959,88.2,86.667,81.029
75.0,120.0,1.0,0.05,100.0,88.07,80.74,91.28,77.98
75.0,120.0,1.0,0.1,100.0,100.0,86.0,100.0,90.6
75.0,120.0,1.0,0.15,25.0,100.0,64.55,56.14,54.55
75.0,120.0,1.0,0.15,50.0,100.0,85.91,100.0,82.73
75.0,120.0,1.0,0.15,75.0,100.0,88.2,100.0,58.46
75.0,120.0,1.0,0.15,100.0,99.52,100.0,100.0,95.18
75.0,120.0,1.0,0.15,100.0,99.55,100.0,100.0,95.0
75.0,120.0,1.0,0.15,100.0,100.0,96.5,100.0,100.0
75.0,120.0,1.0,0.15,100.0,100.0,100.0,100.0,95.25
75.0,120.0,1.0,0.15,100.0,100.0,100.0,100.0,95.41
75.0,120.0,1.0,0.15,150.0,84.1,90.91,82.05,88.19
75.0,120.0,1.0,0.15,200.0,66.82,42.5,48.41,34.32
75.0,120.0,1.0,0.2,100.0,99.77,98.39,100.0,98.39
75.0,120.0,1.0,0.49,100.0,88.07,80.74,91.28,77.98
75.0,120.0,1.0,0.653333,100.0,92.047,82.493,94.187,82.187
75.0,120.0,1.0,0.816667,100.0,96.023,84.247,97.093,86.393
75.0,120.0,1.0,0.98,100.0,100.0,86.0,100.0,90.6
75.0,120.0,1.0,1.143333,100.0,99.938,90.433,100.0,92.456
75.0,120.0,1.0,1.306667,100.0,99.876,94.867,100.0,94.312
75.0,120.0,1.0,1.47,25.0,100.0,64.55,56.14,54.55
75.0,120.0,1.0,1.47,33.333,100.0,71.67,70.76,63.943
75.0,120.0,1.0,1.47,41.667,100.0,78.79,85.38,73.337
75.0,120.0,1.0,1.47,50.0,100.0,85.91,100.0,82.73
75.0,120.0,1.0,1.47,58.333,100.0,86.673,100.0,74.64
75.0,120.0,1.0,1.47,66.667,100.0,87.437,100.0,66.55
75.0,120.0,1.0,1.47,75.0,100.0,88.2,100.0,58.46
75.0,120.0,1.0,1.47,83.333,99.938,91.9,100.0,71.029
75.0,120.0,1.0,1.47,91.667,99.876,95.6,100.0,83.599
75.0,120.0,1.0,1.47,100.0,72.58,58.637,59.623,52.277
75.0,120.0,1.0,1.47,100.0,78.34,74.773,70.837,70.233
75.0,120.0,1.0,1.47,100.0,89.338,93.707,88.033,90.849
75.0,120.0,1.0,1.47,100.0,94.576,96.503,94.017,93.509
75.0,120.0,1.0,1.47,100.0,99.52,100.0,100.0,95.18
75.0,120.0,1.0,1.47,100.0,99.55,100.0,100.0,95.0
75.0,120.0,1.0,1.47,100.0,100.0,96.5,100.0,100.0
75.0,120.0,1.0,1.47,100.0,100.0,100.0,100.0,95.25
75.0,120.0,1.0,1.47,100.0,100.0,100.0,100.0,95.41
75.0,120.0,1.0,1.47,150.0,84.1,90.91,82.05,88.19
75.0,120.0,1.0,1.47,200.0,66.82,42.5,48.41,34.32
75.0,120.0,1.0,1.633333,100.0,99.799,98.997,100.0,96.909
75.0,120.0,1.0,1.796667,100.0,99.785,98.693,100.0,97.649
75.0,120.0,1.0,1.96,100.0,99.77,98.39,100.0,98.39
75.0,120.0,1.166667,1.47,100.0,99.126,97.617,98.25,97.112
75.0,120.0,1.333333,1.47,100.0,98.438,95.933,96.5,98.056
75.0,120.0,1.5,0.15,100.0,97.75,94.25,94.75,99.0
75.0,120.0,1.5,1.47,100.0,97.75,94.25,94.75,99.0
75.0,120.0,1.666667,1.47,100.0,97.333,93.583,94.917,98.667
75.0,120.0,1.833333,1.47,100.0,96.917,92.917,95.083,98.333
75.0,120.0,2.0,0.15,100.0,96.5,92.25,95.25,98.0
75.0,120.0,2.0,1.47,100.0,96.5,92.25,95.25,98.0
76.667,60.0,1.06,0.735,20.0,97.667,96.667,98.333,96.0
80.0,60.0,1.06,0.735,20.0,97.0,96.0,98.0,95.0
80.0,120.0,1.0,1.47,100.0,99.313,98.007,97.11,94.472
80.0,240.0,0.3,0.3,20.0,96.03,68.02,76.72,96.78
80.0,240.0,0.3,0.5,20.0,99.16,70.42,79.32,100.0
80.0,240.0,0.3,1.0,20.0,93.31,70.56,75.15,100.0
80.0,240.0,0.5,0.3,20.0,97.54,77.99,86.91,99.52
80.0,240.0,0.5,0.5,20.0,98.32,80.07,87.25,100.0
80.0,240.0,0.5,1.0,20.0,97.98,80.69,83.25,100.0
80.0,240.0,1.0,0.3,20.0,99.54,94.59,95.5,100.0
80.0,240.0,1.0,0.5,20.0,98.26,90.53,93.59,100.0
80.0,240.0,1.0,1.0,20.0,99.03,91.26,93.92,100.0
85.0,120.0,1.0,1.47,100.0,98.811,96.713,94.22,92.776
90.0,1.0,0.3,0.0,20.0,60.988,65.208,67.404,45.064
90.0,1.0,0.3,0.0,124.333,68.374,61.672,61.077,59.104
90.0,1.0,0.3,0.0,228.667,73.777,54.619,51.82,55.317
90.0,1.0,0.3,0.0,333.0,59.364,58.684,54.081,56.737
90.0,1.0,0.3,0.333333,20.0,60.99,65.21,67.407,45.065
90.0,1.0,0.3,0.333333,124.333,68.375,61.674,61.079,59.105
90.0,1.0,0.3,0.333333,228.667,73.777,54.62,51.821,55.317
90.0,1.0,0.3,0.333333,333.0,59.363,58.684,54.08,56.736
90.0,1.0,0.3,0.666667,20.0,60.991,65.212,67.408,45.066
90.0,1.0,0.3,0.666667,124.333,68.376,61.676,61.081,59.105
90.0,1.0,0.3,0.666667,228.667,73.776,54.62,51.821,55.316
90.0,1.0,0.3,0.666667,333.0,59.362,58.683,54.08,56.735
90.0,1.0,0.3,1.0,20.0,60.992,65.213,67.409,45.066
90.0,1.0,0.3,1.0,124.333,68.376,61.676,61.081,59.104
90.0,1.0,0.3,1.0,228.667,73.774,54.619,51.82,55.314
90.0,1.0,0.3,1.0,333.0,59.361,58.682,54.078,56.733
90.0,1.0,0.725,0.0,20.0,60.994,65.217,67.413,45.069
90.0,1.0,0.725,0.0,124.333,68.381,61.681,61.087,59.112
90.0,1.0,0.725,0.0,228.667,73.781,54.624,51.825,55.321
90.0,1.0,0.725,0.0,333.0,59.365,58.686,54.082,56.739
90.0,1.0,0.725,0.333333,20.0,60.996,65.219,67.416,45.071
90.0,1.0,0.725,0.333333,124.333,68.383,61.684,61.089,59.113
90.0,1.0,0.725,0.333333,228.667,73.78,54.624,51.825,55.321
90.0,1.0,0.725,0.333333,333.0,59.365,58.686,54.082,56.738
90.0,1.0,0.725,0.666667,20.0,60.998,65.221,67.418,45.071
90.0,1.0,0.725,0.666667,124.333,68.383,61.685,61.09,59.114
90.0,1.0,0.725,0.666667,228.667,73.78,54.624,51.825,55.32
90.0,1.0,0.725,0.666667,333.0,59.364,58.685,54.081,56.737
90.0,1.0,0.725,1.0,20.0,60.999,65.222,67.418,45.071
90.0,1.0,0.725,1.0,124.333,68.383,61.686,61.091,59.113
90.0,1.0,0.725,1.0,228.667,73.778,54.623,51.824,55.319
90.0,1.0,0.725,1.0,333.0,59.362,58.683,54.08,56.735
90.0,1.0,1.15,0.0,20.0,60.999,65.225,67.421,45.074
90.0,1.0,1.15,0.0,124.333,68.387,61.69,61.095,59.12
90.0,1.0,1.15,0.0,228.667,73.783,54.627,51.828,55.324
90.0,1.0,1.15,0.0,333.0,59.366,58.687,54.083,56.739
90.0,1.0,1.15,0.333333,20.0,61.002,65.227,67.424,45.075
90.0,1.0,1.15,0.333333,124.333,68.389,61.692,61.097,59.121
90.0,1.0,1.15,0.333333,228.667,73.783,54.627,51.828,55.324
90.0,1.0,1.15,0.333333,333.0,59.365,58.686,54.083,56.739
90.0,1.0,1.15,0.666667,20.0,61.003,65.229,67.426,45.076
90.0,1.0,1.15,0.666667,124.333,68.389,61.693,61.099,59.121
90.0,1.0,1.15,0.666667,228.667,73.782,54.627,51.828,55.323
90.0,1.0,1.15,0.666667,333.0,59.364,58.685,54.082,56.737
90.0,1.0,1.15,1.0,20.0,61.004,65.23,67.427,45.075
90.0,1.0,1.15,1.0,124.333,68.389,61.694,61.1,59.121
90.0,1.0,1.15,1.0,228.667,73.78,54.626,51.827,55.322
90.0,1.0,1.15,1.0,333.0,59.363,58.684,54.08,56.735
90.0,1.0,1.575,0.0,20.0,61.004,65.232,67.428,45.077
90.0,1.0,1.575,0.0,124.333,68.392,61.697,61.103,59.126
90.0,1.0,1.575,0.0,228.667,73.784,54.629,51.83,55.326
90.0,1.0,1.575,0.0,333.0,59.365,58.686,54.082,56.738
90.0,1.0,1.575,0.333333,20.0,61.006,65.234,67.431,45.078
90.0,1.0,1.575,0.333333,124.333,68.394,61.699,61.105,59.127
90.0,1.0,1.575,0.333333,228.667,73.784,54.63,51.831,55.326
90.0,1.0,1.575,0.333333,333.0,59.365,58.686,54.082,56.738
90.0,1.0,1.575,0.666667,20.0,61.007,65.236,67.432,45.079
90.0,1.0,1.575,0.666667,124.333,68.394,61.701,61.106,59.127
90.0,1.0,1.575,0.666667,228.667,73.783,54.629,51.831,55.325
90.0,1.0,1.575,0.666667,333.0,59.364,58.685,54.081,56.737
90.0,1.0,1.575,1.0,20.0,61.008,65.237,67.433,45.079
90.0,1.0,1.575,1.0,124.333,68.394,61.701,61.107,59.127
90.0,1.0,1.575,1.0,228.667,73.782,54.629,51.83,55.324
90.0,1.0,1.575,1.0,333.0,59.362,58.683,54.08,56.735
90.0,1.0,2.0,0.0,20.0,61.007,65.237,67.434,45.08
90.0,1.0,2.0,0.0,124.333,68.396,61.703,61.109,59.131
90.0,1.0,2.0,0.0,228.667,73.784,54.631,51.832,55.327
90.0,1.0,2.0,0.0,333.0,59.363,58.685,54.081,56.736
90.0,1.0,2.0,0.333333,20.0,61.009,65.239,67.436,45.081
90.0,1.0,2.0,0.333333,124.333,68.397,61.705,61.111,59.132
90.0,1.0,2.0,0.333333,228.667,73.784,54.631,51.832,55.327
90.0,1.0,2.0,0.333333,333.0,59.363,58.684,54.081,56.736
90.0,1.0,2.0,0.666667,20.0,61.011,65.241,67.438,45.081
90.0,1.0,2.0,0.666667,124.333,68.398,61.707,61.112,59.132
90.0,1.0,2.0,0.666667,228.667,73.783,54.631,51.832,55.326
90.0,1.0,2.0,0.666667,333.0,59.362,58.683,54.08,56.735
90.0,1.0,2.0,1.0,20.0,61.011,65.242,67.439,45.081
90.0,1.0,2.0,1.0,124.333,68.398,61.707,61.113,59.132
90.0,1.0,2.0,1.0,228.667,73.781,54.63,51.831,55.325
90.0,1.0,2.0,1.0,333.0,59.36,58.682,54.078,56.733
90.0,60.0,0.5,0.0,100.0,84.22,45.29,44.26,43.24
90.0,60.0,0.75,0.0,100.0,100.0,87.9,98.16,88.93
90.0,60.0,1.0,0.0,40.0,100.0,100.0,100.0,100.0
90.0,60.0,1.0,0.0,100.0,100.0,100.0,100.0,95.29
90.0,60.0,1.0,0.0,100.0,100.0,100.0,100.0,100.0
90.0,60.0,1.0,0.0,200.0,100.0,80.17,79.96,77.04
90.0,60.0,1.0,0.0,333.0,74.11,78.29,73.07,75.57
90.0,90.75,0.3,0.0,20.0,96.618,78.643,80.336,66.556
90.0,90.75,0.3,0.0,124.333,94.855,90.149,91.338,89.532
90.0,90.75,0.3,0.0,228.667,79.719,60.965,60.856,52.94
90.0,90.75,0.3,0.0,333.0,62.252,58.869,55.843,55.685
90.0,90.75,0.3,0.333333,20.0,96.619,78.646,80.338,66.558
90.0,90.75,0.3,0.333333,124.333,94.856,90.151,91.34,89.533
90.0,90.75,0.3,0.333333,228.667,79.718,60.965,60.856,52.939
90.0,90.75,0.3,0.333333,333.0,62.252,58.869,55.843,55.684
90.0,90.75,0.3,0.666667,20.0,96.62,78.647,80.339,66.558
90.0,90.75,0.3,0.666667,124.333,94.856,90.152,91.341,89.533
90.0,90.75,0.3,0.666667,228.667,79.717,60.965,60.856,52.939
90.0,90.75,0.3,0.666667,333.0,62.251,58.868,55.842,55.683
90.0,90.75,0.3,1.0,20.0,96.62,78.648,80.34,66.557
90.0,90.75,0.3,1.0,124.333,94.855,90.152,91.341,89.531
90.0,90.75,0.3,1.0,228.667,79.715,60.964,60.855,52.937
90.0,90.75,0.3,1.0,333.0,62.249,58.866,55.841,55.681
90.0,90.75,0.725,0.0,20.0,96.627,78.655,80.347,66.566
90.0,90.75,0.725,0.0,124.333,94.866,90.162,91.35,89.548
90.0,90.75,0.725,0.0,228.667,79.724,60.97,60.862,52.946
90.0,90.75,0.725,0.0,333.0,62.254,58.871,55.845,55.687
90.0,90.75,0.725,0.333333,20.0,96.629,78.657,80.349,66.568
90.0,90.75,0.725,0.333333,124.333,94.867,90.163,91.352,89.548
90.0,90.75,0.725,0.333333,228.667,79.724,60.97,60.862,52.946
90.0,90.75,0.725,0.333333,333.0,62.254,58.871,55.845,55.686
90.0,90.75,0.725,0.666667,20.0,96.63,78.659,80.35,66.568
90.0,90.75,0.725,0.666667,124.333,94.867,90.164,91.353,89.548
90.0,90.75,0.725,0.666667,228.667,79.723,60.97,60.861,52.945
90.0,90.75,0.725,0.666667,333.0,62.253,58.87,55.844,55.685
90.0,90.75,0.725,1.0,20.0,96.629,78.659,80.351,66.567
90.0,90.75,0.725,1.0,124.333,94.866,90.164,91.353,89.547
90.0,90.75,0.725,1.0,228.667,79.721,60.969,60.86,52.943
90.0,90.75,0.725,1.0,333.0,62.251,58.868,55.842,55.683
90.0,90.75,1.15,0.0,20.0,96.635,78.665,80.356,66.575
90.0,90.75,1.15,0.0,124.333,94.876,90.172,91.361,89.561
90.0,90.75,1.15,0.0,228.667,79.728,60.974,60.866,52.951
90.0,90.75,1.15,0.0,333.0,62.255,58.872,55.846,55.688
90.0,90.75,1.15,0.333333,20.0,96.637,78.667,80.358,66.576
90.0,90.75,1.15,0.333333,124.333,94.877,90.174,91.363,89.562
90.0,90.75,1.15,0.333333,228.667,79.728,60.975,60.866,52.951
90.0,90.75,1.15,0.333333,333.0,62.254,58.871,55.845,55.687
